kernel,InputData,advise0,advise1,advise2,variant,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_flux,097K,4,0,4,404,95.25,2590.0,6000,0.431231,0.426272,0.437439
cuda_compute_flux,097K,4,3,4,434,95.24,2590.0,6000,0.4314,0.425121,1.521954
cuda_compute_flux,097K,5,2,5,525,95.21,2590.0,6000,0.431411,0.425375,4.212669
cuda_compute_flux,097K,3,3,4,334,97.82,2590.0,6000,0.431543,0.426235,1.47656
cuda_compute_flux,097K,6,2,4,624,97.83,2590.0,6000,0.431629,0.42598,1.176724
cuda_compute_flux,097K,5,6,4,564,95.2,2590.0,6000,0.431654,0.425884,1.399921
cuda_compute_flux,097K,1,1,4,114,97.83,2590.0,6000,0.431711,0.425855,0.784576
cuda_compute_flux,097K,5,6,5,565,95.2,2590.0,6000,0.431795,0.426368,4.393753
cuda_compute_flux,097K,1,0,5,105,97.85,2590.0,6000,0.431815,0.426396,3.786554
cuda_compute_flux,097K,6,0,4,604,97.85,2590.0,6000,0.431859,0.425692,0.456827
cuda_compute_flux,097K,3,0,5,305,97.85,2590.0,6000,0.431914,0.42672,3.661276
cuda_compute_flux,097K,0,0,5,5,97.89,2590.0,6000,0.4319520000000001,0.426592,3.904126
cuda_compute_flux,097K,1,2,5,125,97.83,2590.0,6000,0.431992,0.426112,4.322622
cuda_compute_flux,097K,0,2,5,25,97.85,2590.0,6000,0.432022,0.425499,4.7760440000000015
cuda_compute_flux,097K,6,3,5,635,97.82,2590.0,6000,0.4320229999999999,0.4255350000000001,4.110752
cuda_compute_flux,097K,4,2,5,425,95.25,2590.0,6000,0.432083,0.426975,4.143962
cuda_compute_flux,097K,5,0,4,504,95.22,2590.0,6000,0.432083,0.427328,0.443456
cuda_compute_flux,097K,3,1,4,314,97.83,2590.0,6000,0.432087,0.426395,1.2667700000000002
cuda_compute_flux,097K,2,3,5,235,97.84,2590.0,6000,0.432096,0.425371,4.0586410000000015
cuda_compute_flux,097K,4,0,5,405,95.25,2590.0,6000,0.432158,0.427359,3.786906
cuda_compute_flux,097K,3,0,4,304,97.87,2590.0,6000,0.432182,0.427867,0.441115
cuda_compute_flux,097K,1,6,4,164,97.83,2590.0,6000,0.432214,0.4267510000000001,1.133951
cuda_compute_flux,097K,5,2,4,524,95.22,2590.0,6000,0.432233,0.426367,1.153791
cuda_compute_flux,097K,0,6,4,64,97.85,2590.0,6000,0.43224,0.425788,1.448305
cuda_compute_flux,097K,0,3,4,34,97.85,2590.0,6000,0.432289,0.42736,1.468607
cuda_compute_flux,097K,0,2,4,24,97.85,2590.0,6000,0.43229,0.428224,1.469726
cuda_compute_flux,097K,0,1,5,15,97.85,2590.0,6000,0.432297,0.426272,4.379869
cuda_compute_flux,097K,3,6,4,364,97.83,2590.0,6000,0.432305,0.426976,1.153375
