@relation 'lassen_data-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1,4-5,7,9,11-15,17,19-32,37,39,42-45,47-49-weka.filters.unsupervised.attribute.Remove-R1,5-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R7-8-weka.filters.unsupervised.attribute.Remove-R9'

@attribute 'Elapsed Cycles' numeric
@attribute Duration numeric
@attribute 'SM Active Cycles' numeric
@attribute 'Memory Throughput' numeric
@attribute 'Max Bandwidth' numeric
@attribute 'Avg. Executed Instructions Per Scheduler' numeric
@attribute 'Grid Size' numeric
@attribute Threads numeric
@attribute 'Achieved Active Warps Per SM' numeric
@attribute class {RM,UM,PL,AB,UMC}

@data
0.0063,0.006527,0.000174,0.064865,0.077866,0.000089,0.000015,0.000733,0.19093,UM
0.219311,0.21703,0.192388,0.12678,0.129487,0.086347,0.430655,0.430525,0.067454,UM
0.007222,0.007714,0.000184,0.060596,0.07279,0.000089,0.000015,0.000733,0.188643,UM
0.218819,0.217327,0.193608,0.126058,0.123545,0.086083,0.430655,0.430525,0.060023,UM
0.006611,0.007269,0.000171,0.061872,0.075514,0.000089,0.000015,0.000733,0.189405,UM
0.218844,0.216437,0.19144,0.126616,0.128745,0.086083,0.430655,0.430525,0.06593,UM
0.006815,0.006527,0.000182,0.06447,0.075019,0.000089,0.000015,0.000733,0.192454,UM
0.219308,0.216733,0.191959,0.126637,0.127878,0.086083,0.430655,0.430525,0.067645,UM
0.006118,0.006676,0.000169,0.06377,0.07799,0.000089,0.000015,0.000733,0.190549,UM
0.219097,0.217327,0.193162,0.125123,0.127754,0.085722,0.430655,0.430525,0.06593,UM
0.00655,0.007269,0.000171,0.061451,0.075266,0.000089,0.000015,0.000733,0.193407,UM
0.229787,0.226969,0.200898,0.128201,0.152761,0.092209,0.451408,0.451282,0.063643,UM
0.006404,0.005934,0.000165,0.070332,0.082075,0.000092,0.000015,0.000733,0.202934,UM
0.229394,0.227266,0.205581,0.127639,0.152389,0.092209,0.451408,0.451282,0.067454,UM
0.00595,0.005489,0.000168,0.071512,0.083684,0.000092,0.000015,0.000733,0.200457,UM
0.22938,0.227266,0.209301,0.127225,0.150656,0.091835,0.451408,0.451282,0.072218,UM
0.005075,0.005637,0.000157,0.070373,0.087769,0.000092,0.000015,0.000733,0.19779,UM
0.229422,0.227563,0.19442,0.127012,0.124164,0.09156,0.451408,0.451282,0.070313,UM
0.005197,0.005637,0.000157,0.069698,0.085912,0.000092,0.000015,0.000733,0.19779,UM
0.230219,0.227118,0.195146,0.12736,0.149047,0.09156,0.451408,0.451282,0.063072,UM
0.005089,0.00534,0.000159,0.071785,0.088141,0.000092,0.000015,0.000733,0.200648,UM
0.23004,0.228304,0.19613,0.126176,0.150037,0.09156,0.451408,0.451282,0.064215,UM
0.005093,0.005785,0.000164,0.069856,0.087769,0.000092,0.000015,0.000733,0.194169,UM
0.229844,0.227711,0.203463,0.126544,0.14818,0.091188,0.451408,0.451282,0.070503,UM
0.005889,0.005785,0.000162,0.068711,0.082075,0.000092,0.000015,0.000733,0.196265,UM
0.229597,0.226969,0.195215,0.127218,0.124041,0.090915,0.451408,0.451282,0.060595,UM
0.005222,0.006082,0.000175,0.067866,0.08517,0.000092,0.000015,0.000733,0.202553,UM
0.22979,0.228008,0.19848,0.125965,0.147437,0.090915,0.451408,0.451282,0.065739,UM
0.005379,0.005489,0.00016,0.070086,0.084798,0.000092,0.000015,0.000733,0.198933,UM
0.229858,0.227711,0.19181,0.125945,0.148923,0.090915,0.451408,0.451282,0.082508,UM
0.005182,0.005044,0.000154,0.071782,0.085789,0.000092,0.000015,0.000733,0.198361,UM
0.230323,0.226969,0.201942,0.126005,0.14719,0.090545,0.451408,0.451282,0.071265,UM
0.005354,0.005489,0.000157,0.070964,0.085912,0.000092,0.000015,0.000733,0.198933,UM
0.229544,0.228008,0.201434,0.125192,0.122555,0.090274,0.451408,0.451282,0.066692,UM
0.005407,0.005785,0.000165,0.069769,0.085293,0.000092,0.000015,0.000733,0.19436,UM
0.22953,0.228304,0.20512,0.12458,0.145085,0.090274,0.451408,0.451282,0.073552,UM
0.005093,0.005192,0.000169,0.071327,0.086408,0.000092,0.000015,0.000733,0.195694,UM
0.230123,0.227414,0.194966,0.125617,0.1462,0.090274,0.451408,0.451282,0.064405,UM
0.005375,0.006082,0.000167,0.066674,0.08356,0.000089,0.000015,0.000733,0.19779,UM
0.229819,0.226821,0.197786,0.125342,0.145581,0.089905,0.451408,0.451282,0.064977,UM
0.005254,0.00534,0.000153,0.070459,0.085293,0.000089,0.000015,0.000733,0.196456,UM
0.240841,0.237502,0.203899,0.127361,0.150904,0.096545,0.472648,0.472527,0.080412,UM
0.007243,0.006379,0.000187,0.068723,0.077494,0.000092,0.000015,0.000733,0.1875,UM
0.240634,0.237799,0.208577,0.126486,0.152389,0.096545,0.472648,0.472527,0.065168,UM
0.006786,0.006972,0.000175,0.066025,0.07898,0.000092,0.000015,0.000733,0.190739,UM
0.240284,0.237502,0.208333,0.125924,0.15177,0.096162,0.472648,0.472527,0.068979,UM
0.006432,0.006824,0.000176,0.067593,0.081951,0.000092,0.000015,0.000733,0.19112,UM
0.240926,0.237354,0.207433,0.126354,0.122679,0.095882,0.472648,0.472527,0.068026,UM
0.006582,0.006379,0.000181,0.069247,0.081208,0.000092,0.000015,0.000733,0.185023,UM
0.241766,0.237947,0.207598,0.126224,0.150656,0.095882,0.472648,0.472527,0.075076,UM
0.006325,0.006379,0.000175,0.069016,0.082322,0.000092,0.000015,0.000733,0.192645,UM
0.240287,0.237057,0.209021,0.126471,0.150037,0.095882,0.472648,0.472527,0.063262,UM
0.007115,0.006527,0.000174,0.068944,0.078732,0.000092,0.000015,0.000733,0.190168,UM
0.241069,0.238095,0.211519,0.125891,0.150532,0.0955,0.472648,0.472527,0.064787,UM
0.00654,0.007121,0.000183,0.066542,0.081456,0.000092,0.000015,0.000733,0.190358,UM
0.240834,0.237502,0.207728,0.125741,0.122184,0.095221,0.472648,0.472527,0.064215,UM
0.006625,0.007121,0.000177,0.066037,0.07997,0.000092,0.000015,0.000733,0.188453,UM
0.240626,0.23765,0.207445,0.125866,0.147685,0.095221,0.472648,0.472527,0.067264,UM
0.006529,0.006824,0.000176,0.067182,0.081084,0.000092,0.000015,0.000733,0.193788,UM
0.240751,0.238244,0.20629,0.124969,0.147933,0.095221,0.472648,0.472527,0.064405,UM
0.006275,0.006824,0.000177,0.067244,0.082322,0.000092,0.000015,0.000733,0.193788,UM
0.240748,0.237947,0.210087,0.125314,0.147561,0.094842,0.472648,0.472527,0.061738,UM
0.006311,0.006824,0.000176,0.066567,0.081208,0.000092,0.000015,0.000733,0.190168,UM
0.240366,0.237947,0.20559,0.124892,0.121936,0.094564,0.472648,0.472527,0.061357,UM
0.007004,0.006379,0.000174,0.068157,0.07799,0.000092,0.000015,0.000733,0.189215,UM
0.240291,0.237502,0.204413,0.125436,0.146571,0.094564,0.472648,0.472527,0.063834,UM
0.005922,0.006231,0.000167,0.068646,0.083189,0.000092,0.000015,0.000733,0.191883,UM
0.240176,0.238095,0.205204,0.124674,0.146695,0.094564,0.472648,0.472527,0.061166,UM
0.006622,0.006824,0.000175,0.066834,0.080218,0.000092,0.000015,0.000733,0.195122,UM
0.240044,0.23765,0.219333,0.124601,0.146323,0.094186,0.472648,0.472527,0.057355,UM
0.006632,0.007269,0.00019,0.065627,0.080094,0.000092,0.000015,0.000733,0.197218,UM
0.251816,0.248924,0.210684,0.125952,0.138401,0.10098,0.494377,0.494261,0.067835,UMC
0.005982,0.00534,0.000164,0.073862,0.085293,0.000096,0.000015,0.000733,0.198552,UMC
0.25178,0.248628,0.218562,0.126701,0.138153,0.10098,0.494377,0.494261,0.064596,UMC
0.005239,0.005489,0.000166,0.073486,0.089379,0.000096,0.000015,0.000733,0.20122,UMC
0.251463,0.248776,0.214014,0.125782,0.140505,0.100589,0.494377,0.494261,0.070884,UMC
0.00555,0.005785,0.000171,0.07221,0.087769,0.000096,0.000015,0.000733,0.200838,UMC
0.251716,0.248331,0.220651,0.125609,0.12206,0.100302,0.494377,0.494261,0.068407,UMC
0.005786,0.006379,0.000177,0.069393,0.085541,0.000096,0.000015,0.000733,0.196837,UMC
0.252288,0.249666,0.212396,0.125004,0.135306,0.100302,0.494377,0.494261,0.067264,UMC
0.006957,0.005489,0.000163,0.073069,0.080713,0.000096,0.000015,0.000733,0.199886,UMC
0.251877,0.248924,0.206462,0.124841,0.135306,0.100302,0.494377,0.494261,0.076029,UMC
0.005325,0.005489,0.000171,0.072433,0.088141,0.000096,0.000015,0.000733,0.196646,UMC
0.252295,0.248479,0.206678,0.125518,0.134811,0.099912,0.494377,0.494261,0.066502,UMC
0.005586,0.005489,0.000168,0.072938,0.087274,0.000096,0.000015,0.000733,0.19455,UMC
0.252355,0.248331,0.205862,0.124922,0.12107,0.099627,0.494377,0.494261,0.06593,UMC
0.005618,0.006379,0.000166,0.06824,0.085293,0.000096,0.000015,0.000733,0.200457,UMC
0.252345,0.24937,0.209273,0.124609,0.134811,0.099627,0.494377,0.494261,0.07279,UMC
0.005622,0.005192,0.000171,0.073911,0.086655,0.000096,0.000015,0.000733,0.19779,UMC
0.252852,0.248924,0.20775,0.124326,0.133325,0.099627,0.494377,0.494261,0.074886,UMC
0.005918,0.005785,0.000168,0.069985,0.083189,0.000096,0.000015,0.000733,0.199123,UMC
0.252213,0.248776,0.211405,0.125192,0.133944,0.099239,0.494377,0.494261,0.073171,UMC
0.005182,0.005489,0.000159,0.072367,0.089007,0.000096,0.000015,0.000733,0.201601,UMC
0.25187,0.248628,0.207346,0.124564,0.121193,0.098955,0.494377,0.494261,0.068979,UMC
0.005864,0.006379,0.000167,0.069582,0.085293,0.000096,0.000015,0.000733,0.201029,UMC
0.251852,0.248924,0.214751,0.12384,0.13283,0.098955,0.494377,0.494261,0.068788,UMC
0.0057,0.005489,0.00018,0.070525,0.083436,0.000096,0.000015,0.000733,0.203887,UMC
0.25183,0.249518,0.204758,0.123896,0.132954,0.098955,0.494377,0.494261,0.079078,UMC
0.005647,0.005934,0.000172,0.070954,0.086408,0.000092,0.000015,0.000733,0.20141,UMC
0.25298,0.248331,0.212355,0.12448,0.132582,0.098568,0.494377,0.494261,0.068979,UMC
0.0056,0.005637,0.000161,0.070721,0.084798,0.000092,0.000015,0.000733,0.195694,UMC
0.263188,0.259902,0.226673,0.1258,0.151027,0.105515,0.516594,0.516484,0.071837,UMC
0.006529,0.007269,0.000176,0.069121,0.085293,0.000096,0.000015,0.000733,0.193026,UMC
0.262827,0.259457,0.223457,0.125373,0.153256,0.105515,0.516594,0.516484,0.073552,UMC
0.006497,0.008159,0.000182,0.064766,0.082818,0.000096,0.000015,0.000733,0.189787,UMC
0.262481,0.259754,0.223886,0.125262,0.152884,0.105115,0.516594,0.516484,0.06593,UMC
0.006515,0.007417,0.000179,0.068672,0.085293,0.000096,0.000015,0.000733,0.188262,UMC
0.262967,0.259309,0.22541,0.125609,0.124041,0.104822,0.516594,0.516484,0.066883,UMC
0.006447,0.006676,0.000182,0.070588,0.085046,0.000096,0.000015,0.000733,0.19779,UMC
0.263227,0.259457,0.223076,0.124975,0.14979,0.104822,0.516594,0.516484,0.066311,UMC
0.0067,0.006676,0.000186,0.071404,0.084674,0.000096,0.000015,0.000733,0.191883,UMC
0.263034,0.259605,0.222106,0.125236,0.151523,0.104822,0.516594,0.516484,0.072027,UMC
0.006182,0.006676,0.000183,0.07067,0.086531,0.000096,0.000015,0.000733,0.192073,UMC
0.263763,0.259754,0.225564,0.124817,0.149418,0.104424,0.516594,0.516484,0.063643,UMC
0.006347,0.006379,0.000177,0.071448,0.085293,0.000096,0.000015,0.000733,0.192454,UMC
0.262909,0.25916,0.218648,0.124841,0.122308,0.104132,0.516594,0.516484,0.069931,UMC
0.006615,0.006676,0.000186,0.069141,0.082075,0.000096,0.000015,0.000733,0.193598,UMC
0.263356,0.259754,0.220003,0.12491,0.147933,0.104132,0.516594,0.516484,0.067073,UMC
0.006465,0.006676,0.000173,0.070815,0.084798,0.000096,0.000015,0.000733,0.195694,UMC
0.263242,0.26005,0.217717,0.123923,0.149294,0.104132,0.516594,0.516484,0.073933,UMC
0.006404,0.007121,0.000204,0.069191,0.08517,0.000096,0.000015,0.000733,0.205602,UMC
0.262995,0.26005,0.224402,0.12347,0.149047,0.103735,0.516594,0.516484,0.070313,UMC
0.006029,0.006824,0.000175,0.070054,0.086779,0.000096,0.000015,0.000733,0.19455,UMC
0.263113,0.259309,0.219537,0.124196,0.120698,0.103445,0.516594,0.516484,0.068788,UMC
0.006422,0.006972,0.000182,0.069121,0.084055,0.000096,0.000015,0.000733,0.195313,UMC
0.263167,0.259457,0.223311,0.123715,0.145952,0.103445,0.516594,0.516484,0.060976,UMC
0.006454,0.006527,0.000176,0.070671,0.084055,0.000096,0.000015,0.000733,0.196456,UMC
0.262588,0.260199,0.227459,0.123636,0.148056,0.103445,0.516594,0.516484,0.060404,UMC
0.006379,0.006527,0.000185,0.06961,0.083189,0.000096,0.000015,0.000733,0.192264,UMC
0.262727,0.259605,0.221596,0.122958,0.146942,0.10305,0.516594,0.516484,0.064977,UMC
0.00634,0.007121,0.000183,0.068888,0.084798,0.000096,0.000015,0.000733,0.185595,UMC
0.274231,0.271918,0.237954,0.124602,0.153751,0.11015,0.5393,0.539194,0.067073,UMC
0.0054,0.005192,0.000179,0.077096,0.091483,0.0001,0.000015,0.000733,0.197599,UMC
0.274774,0.271473,0.232934,0.125219,0.153503,0.11015,0.5393,0.539194,0.072409,UMC
0.006043,0.005785,0.000169,0.074413,0.088017,0.0001,0.000015,0.000733,0.199505,UMC
0.275063,0.271176,0.239116,0.123875,0.152018,0.109742,0.5393,0.539194,0.06612,UMC
0.005325,0.005637,0.000176,0.075574,0.09235,0.0001,0.000015,0.000733,0.198361,UMC
0.274203,0.271325,0.241486,0.125074,0.123669,0.109442,0.5393,0.539194,0.066502,UMC
0.005079,0.005785,0.000175,0.074759,0.093464,0.0001,0.000015,0.000733,0.201982,UMC
0.274888,0.27088,0.223964,0.124504,0.152389,0.109442,0.5393,0.539194,0.068788,UMC
0.005522,0.005934,0.000174,0.073784,0.090369,0.0001,0.000015,0.000733,0.199505,UMC
0.274949,0.271621,0.232132,0.123911,0.151399,0.109442,0.5393,0.539194,0.066311,UMC
0.005389,0.005785,0.000169,0.073592,0.089998,0.0001,0.000015,0.000733,0.198361,UMC
0.274817,0.271621,0.22656,0.124107,0.151275,0.109035,0.5393,0.539194,0.068979,UMC
0.005197,0.005934,0.0002,0.074084,0.092597,0.0001,0.000015,0.000733,0.205221,UMC
0.27481,0.271176,0.211757,0.124157,0.123174,0.108736,0.5393,0.539194,0.076029,UMC
0.005236,0.006379,0.000177,0.07149,0.091607,0.0001,0.000015,0.000733,0.196075,UMC
0.274978,0.271028,0.227202,0.123865,0.150409,0.108736,0.5393,0.539194,0.07298,UMC
0.005647,0.005785,0.000174,0.072966,0.088141,0.0001,0.000015,0.000733,0.199314,UMC
0.274742,0.272215,0.229705,0.123304,0.149913,0.108736,0.5393,0.539194,0.070122,UMC
0.005318,0.006824,0.000184,0.069726,0.090245,0.0001,0.000015,0.000733,0.198552,UMC
0.274613,0.271473,0.228418,0.123689,0.150409,0.108331,0.5393,0.539194,0.071075,UMC
0.005518,0.005044,0.000158,0.076721,0.090245,0.0001,0.000015,0.000733,0.203506,UMC
0.27476,0.27088,0.230811,0.12319,0.121193,0.108034,0.5393,0.539194,0.067264,UMC
0.005718,0.005785,0.000162,0.073808,0.089255,0.0001,0.000015,0.000733,0.203506,UMC
0.274967,0.27177,0.229487,0.123168,0.149171,0.108034,0.5393,0.539194,0.072218,UMC
0.005822,0.00534,0.000166,0.075211,0.087893,0.0001,0.000015,0.000733,0.204078,UMC
0.274335,0.271325,0.231373,0.123038,0.149542,0.108034,0.5393,0.539194,0.06936,UMC
0.005729,0.005785,0.000183,0.073009,0.087769,0.000096,0.000015,0.000733,0.192645,UMC
0.274831,0.271918,0.224944,0.122453,0.147933,0.107631,0.5393,0.539194,0.073552,UMC
0.006186,0.00534,0.000163,0.074393,0.085046,0.000096,0.000015,0.000733,0.197218,UMC
0.286717,0.282896,0.237005,0.123788,0.139391,0.114885,0.562493,0.562393,0.075076,UMC
0.00679,0.006824,0.000183,0.07469,0.088388,0.0001,0.000015,0.000733,0.19779,UMC
0.286628,0.283192,0.236866,0.124152,0.139886,0.114885,0.562493,0.562393,0.07298,UMC
0.006479,0.006972,0.000187,0.073723,0.089874,0.0001,0.000015,0.000733,0.193979,UMC
0.286567,0.282451,0.235631,0.124486,0.139762,0.114467,0.562493,0.562393,0.078887,UMC
0.006968,0.006527,0.000208,0.075416,0.087398,0.0001,0.000015,0.000733,0.198171,UMC
0.286639,0.282599,0.235765,0.12447,0.120698,0.114161,0.562493,0.562393,0.07298,UMC
0.00665,0.006231,0.000196,0.07665,0.088883,0.0001,0.000015,0.000733,0.193788,UMC
0.28821,0.283044,0.236179,0.123728,0.137534,0.114161,0.562493,0.562393,0.069931,UMC
0.006625,0.006676,0.000191,0.073831,0.087522,0.0001,0.000015,0.000733,0.19455,UMC
0.286953,0.283489,0.236594,0.123654,0.138153,0.114161,0.562493,0.562393,0.076791,UMC
0.006965,0.007269,0.000195,0.072112,0.086284,0.0001,0.000015,0.000733,0.196646,UMC
0.286796,0.282896,0.233181,0.123514,0.137905,0.113745,0.562493,0.562393,0.074695,UMC
0.006775,0.006676,0.000185,0.074369,0.087769,0.0001,0.000015,0.000733,0.19436,UMC
0.286496,0.283489,0.233442,0.12298,0.119708,0.113441,0.562493,0.562393,0.066883,UMC
0.007093,0.007566,0.000192,0.071021,0.085665,0.0001,0.000015,0.000733,0.196456,UMC
0.286621,0.283044,0.230664,0.123372,0.136915,0.113441,0.562493,0.562393,0.073933,UMC
0.006811,0.006082,0.000194,0.074994,0.085912,0.0001,0.000015,0.000733,0.194741,UMC
0.286896,0.282451,0.234617,0.12328,0.136544,0.113441,0.562493,0.562393,0.073742,UMC
0.006682,0.006824,0.000183,0.074464,0.088636,0.0001,0.000015,0.000733,0.196646,UMC
0.286335,0.283044,0.231737,0.1227,0.136544,0.113027,0.562493,0.562393,0.074314,UMC
0.007093,0.006676,0.000194,0.074534,0.08616,0.0001,0.000015,0.000733,0.193026,UMC
0.286592,0.282599,0.230321,0.122276,0.118594,0.112723,0.562493,0.562393,0.071456,UMC
0.006654,0.007566,0.000193,0.071378,0.088388,0.0001,0.000015,0.000733,0.200838,UMC
0.286364,0.282599,0.234021,0.123065,0.135677,0.112723,0.562493,0.562393,0.064405,UMC
0.00675,0.007862,0.000207,0.069745,0.086655,0.0001,0.000015,0.000733,0.199314,UMC
0.285871,0.284231,0.234606,0.122056,0.135553,0.112723,0.562493,0.562393,0.071646,UMC
0.00695,0.006527,0.000181,0.073522,0.08517,0.0001,0.000015,0.000733,0.197599,UMC
0.286617,0.283489,0.235132,0.122185,0.135182,0.112311,0.562493,0.562393,0.064024,UMC
0.007472,0.006527,0.000188,0.074501,0.083808,0.0001,0.000015,0.000733,0.196075,UMC
0.298779,0.295505,0.246417,0.123638,0.143971,0.119719,0.586175,0.586081,0.068979,RM
0.005672,0.005785,0.000176,0.075968,0.091359,0.000104,0.000015,0.000733,0.204649,RM
0.298082,0.294615,0.256466,0.123798,0.144343,0.119719,0.586175,0.586081,0.066502,RM
0.005804,0.00534,0.000169,0.078658,0.091854,0.000104,0.000015,0.000733,0.204078,RM
0.298718,0.294467,0.258325,0.123835,0.143476,0.119293,0.586175,0.586081,0.070313,RM
0.005279,0.006082,0.000178,0.075164,0.09433,0.000104,0.000015,0.000733,0.204649,RM
0.297768,0.294318,0.251611,0.12339,0.119832,0.11898,0.586175,0.586081,0.067454,RM
0.005636,0.005785,0.000168,0.076681,0.092721,0.000104,0.000015,0.000733,0.205793,RM
0.298168,0.294467,0.246301,0.122734,0.143971,0.11898,0.586175,0.586081,0.065549,RM
0.005529,0.005785,0.000174,0.07761,0.094949,0.000104,0.000015,0.000733,0.202553,RM
0.298554,0.294912,0.237589,0.123263,0.141248,0.11898,0.586175,0.586081,0.074505,RM
0.006168,0.006231,0.000165,0.074538,0.08876,0.000104,0.000015,0.000733,0.206555,RM
0.297686,0.294467,0.248617,0.123735,0.141,0.118556,0.586175,0.586081,0.064024,RM
0.006443,0.005934,0.000174,0.076806,0.089131,0.000104,0.000015,0.000733,0.209604,RM
0.298182,0.29506,0.220957,0.122523,0.119089,0.118245,0.586175,0.586081,0.082127,RM
0.005568,0.005637,0.000174,0.075618,0.091731,0.000104,0.000015,0.000733,0.204459,RM
0.298621,0.295357,0.240923,0.122496,0.14001,0.118245,0.586175,0.586081,0.069169,RM
0.006497,0.005785,0.000176,0.075493,0.086903,0.000104,0.000015,0.000733,0.206174,RM
0.299454,0.294318,0.239884,0.122971,0.139515,0.118245,0.586175,0.586081,0.068788,RM
0.005214,0.005489,0.000167,0.077565,0.094949,0.000104,0.000015,0.000733,0.205412,RM
0.298325,0.294318,0.246826,0.122743,0.139515,0.117822,0.586175,0.586081,0.067264,RM
0.006111,0.005489,0.000181,0.077368,0.089131,0.000104,0.000015,0.000733,0.204649,RM
0.298507,0.295357,0.242884,0.121526,0.118099,0.117512,0.586175,0.586081,0.064024,RM
0.005589,0.00534,0.000187,0.075918,0.089874,0.000104,0.000015,0.000733,0.207889,RM
0.298275,0.294912,0.243913,0.122539,0.138277,0.117512,0.586175,0.586081,0.066502,RM
0.005325,0.005637,0.000187,0.075596,0.092721,0.000104,0.000015,0.000733,0.210175,RM
0.298479,0.295357,0.243406,0.121644,0.138153,0.117512,0.586175,0.586081,0.066692,RM
0.00619,0.006082,0.000162,0.074887,0.088512,0.0001,0.000015,0.000733,0.201029,RM
0.298564,0.295208,0.248058,0.121498,0.139143,0.117091,0.586175,0.586081,0.064596,RM
0.006361,0.005489,0.000166,0.078026,0.089007,0.0001,0.000015,0.000733,0.20141,RM
0.310422,0.306631,0.260205,0.123866,0.154741,0.124652,0.610346,0.610256,0.070122,AB
0.007043,0.006972,0.000191,0.074599,0.087893,0.000104,0.000015,0.000733,0.196837,AB
0.309861,0.307669,0.254933,0.123165,0.154617,0.124652,0.610346,0.610256,0.072218,AB
0.006493,0.006527,0.000187,0.077227,0.091607,0.000104,0.000015,0.000733,0.199695,AB
0.310475,0.307373,0.261924,0.122179,0.153008,0.124218,0.610346,0.610256,0.067264,AB
0.006711,0.006824,0.000195,0.074485,0.089007,0.000104,0.000015,0.000733,0.199505,AB
0.310275,0.306483,0.260585,0.122897,0.125774,0.123899,0.610346,0.610256,0.065739,AB
0.006736,0.006824,0.000211,0.07631,0.090245,0.000104,0.000015,0.000733,0.19798,AB
0.309722,0.306779,0.252463,0.122618,0.153132,0.123899,0.610346,0.610256,0.074695,AB
0.006515,0.006972,0.000195,0.075128,0.090864,0.000104,0.000015,0.000733,0.19455,AB
0.310243,0.306483,0.257189,0.122641,0.152637,0.123899,0.610346,0.610256,0.068979,AB
0.006579,0.006824,0.000187,0.074628,0.090121,0.000104,0.000015,0.000733,0.199886,AB
0.310236,0.306928,0.259195,0.122775,0.151523,0.123466,0.610346,0.610256,0.064405,AB
0.007125,0.008307,0.00019,0.070507,0.087645,0.000104,0.000015,0.000733,0.194741,AB
0.310493,0.306186,0.252474,0.122449,0.12305,0.123148,0.610346,0.610256,0.064405,AB
0.007397,0.007566,0.0002,0.071457,0.084922,0.000104,0.000015,0.000733,0.196837,AB
0.310379,0.306186,0.25778,0.122754,0.151027,0.123148,0.610346,0.610256,0.067264,AB
0.006579,0.007121,0.000194,0.07366,0.089255,0.000104,0.000015,0.000733,0.19436,AB
0.310297,0.306779,0.261466,0.122379,0.151151,0.123148,0.610346,0.610256,0.066311,AB
0.007172,0.006676,0.000198,0.075464,0.08715,0.000104,0.000015,0.000733,0.192645,AB
0.31044,0.306483,0.255593,0.122199,0.15078,0.122716,0.610346,0.610256,0.066311,AB
0.006532,0.007121,0.000202,0.072568,0.088883,0.000104,0.000015,0.000733,0.194931,AB
0.310647,0.305889,0.254936,0.121952,0.122308,0.122401,0.610346,0.610256,0.065739,AB
0.007418,0.006972,0.000188,0.075027,0.086655,0.000104,0.000015,0.000733,0.19798,AB
0.310004,0.305889,0.255186,0.122281,0.149666,0.122401,0.610346,0.610256,0.067835,AB
0.00779,0.007269,0.000203,0.072735,0.083189,0.000104,0.000015,0.000733,0.194931,AB
0.309822,0.306186,0.269795,0.121643,0.149913,0.122401,0.610346,0.610256,0.05888,AB
0.007054,0.006972,0.000196,0.073682,0.086903,0.000104,0.000015,0.000733,0.200076,AB
0.309582,0.306186,0.265997,0.12176,0.147809,0.121971,0.610346,0.610256,0.063834,AB
0.006761,0.006824,0.000182,0.073787,0.087645,0.000104,0.000015,0.000733,0.199695,AB
0.322815,0.318944,0.275108,0.122707,0.140381,0.129686,0.635004,0.634921,0.06936,RM
0.00535,0.006082,0.000179,0.079504,0.099282,0.000107,0.000015,0.000733,0.206936,RM
0.322437,0.318795,0.275055,0.122584,0.14001,0.129686,0.635004,0.634921,0.070313,RM
0.005832,0.005192,0.000183,0.083377,0.096682,0.000107,0.000015,0.000733,0.205602,RM
0.322469,0.31835,0.276383,0.122645,0.140257,0.129242,0.635004,0.634921,0.066883,RM
0.005607,0.005934,0.000178,0.080451,0.098044,0.000107,0.000015,0.000733,0.210938,RM
0.322312,0.31835,0.260199,0.121759,0.118099,0.128917,0.635004,0.634921,0.068979,RM
0.006043,0.005785,0.000186,0.079532,0.093835,0.000107,0.000015,0.000733,0.207317,RM
0.322583,0.319537,0.270162,0.122655,0.13902,0.128917,0.635004,0.634921,0.06593,RM
0.00615,0.005785,0.000197,0.079899,0.094083,0.000107,0.000015,0.000733,0.214558,RM
0.323137,0.319092,0.265286,0.122398,0.138524,0.128917,0.635004,0.634921,0.068979,RM
0.005972,0.006379,0.000178,0.077339,0.094825,0.000107,0.000015,0.000733,0.206936,RM
0.323872,0.318499,0.263394,0.122747,0.138153,0.128475,0.635004,0.634921,0.065549,RM
0.005636,0.005489,0.000172,0.081096,0.096559,0.000107,0.000015,0.000733,0.209223,RM
0.323072,0.318795,0.273304,0.121946,0.118099,0.128151,0.635004,0.634921,0.063072,RM
0.005832,0.005637,0.000173,0.080145,0.095197,0.000107,0.000015,0.000733,0.207698,RM
0.323054,0.318795,0.267944,0.121725,0.137534,0.128151,0.635004,0.634921,0.066692,RM
0.005497,0.005785,0.000176,0.080461,0.098415,0.000107,0.000015,0.000733,0.204649,RM
0.323008,0.319092,0.263302,0.121054,0.13741,0.128151,0.635004,0.634921,0.071265,RM
0.005432,0.006379,0.00017,0.077129,0.097796,0.000107,0.000015,0.000733,0.209985,RM
0.322683,0.318647,0.261022,0.121474,0.137163,0.127711,0.635004,0.634921,0.064405,RM
0.005286,0.006527,0.000182,0.077414,0.099406,0.000107,0.000015,0.000733,0.212271,RM
0.322765,0.318647,0.259819,0.12163,0.117851,0.127389,0.635004,0.634921,0.064596,RM
0.005764,0.005489,0.00017,0.080943,0.095321,0.000107,0.000015,0.000733,0.21189,RM
0.323797,0.319389,0.262131,0.120808,0.136667,0.127389,0.635004,0.634921,0.068026,RM
0.005204,0.005785,0.000184,0.079727,0.099158,0.000107,0.000015,0.000733,0.213796,RM
0.32294,0.319092,0.253284,0.121258,0.136296,0.127389,0.635004,0.634921,0.074886,RM
0.005243,0.00534,0.000176,0.081532,0.098663,0.000104,0.000015,0.000733,0.204268,RM
0.323401,0.318795,0.25419,0.121321,0.13642,0.12695,0.635004,0.634921,0.070884,RM
