Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,Costs,label
bfs,graph1MW.6,h_graph_mask,1,Kernel2,862727807.2,11.2,70239,1290053033,11.2,54432,6.51,64426.97,3.91,5.37,0.17,0.15,0.17,4.26,4.26,98931216931,4.47,11.2,72.41,3.85,69.5,11.67,0.11,95.66,1,0.04,4.34,14.82,17.28,272.97,269.17,269.17,2707.78,866488,2745.93,878699,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,45.81,71.57,64,100,111,0x7f70b6800000,0x7f70b68f4240,1000000,6,49,1024,0,0,"0.9847573673469389, 1.067036002915452, 3.895556329446065, 1.0811798192419824, 1.2642430320699711, 1.2688362769679304, 1.0735089067055392",1
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,862727807.2,11.2,70239,1290053033,11.2,54432,6.51,64426.97,3.91,5.37,0.17,0.15,0.17,4.26,4.26,98931216931,4.47,11.2,72.41,3.85,69.5,11.67,0.11,95.66,1,0.04,4.34,14.82,17.28,272.97,269.17,269.17,2707.78,866488,2745.93,878699,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,45.81,71.57,64,100,111,0x7f70b68f4400,0x7f70b69e8640,1000000,4,1,1024,0,0,"0.9062527084548103, 0.9535181603498546, 4.213662379008747, 0.9610300000000002, 1.233418559766764, 1.4018452769679304, 0.9653906501457724",1
bfs,graph1MW.6,h_graph_visited,3,Kernel2,862727807.2,11.2,70239,1290053033,11.2,54432,6.51,64426.97,3.91,5.37,0.17,0.15,0.17,4.26,4.26,98931216931,4.47,11.2,72.41,3.85,69.5,11.67,0.11,95.66,1,0.04,4.34,14.82,17.28,272.97,269.17,269.17,2707.78,866488,2745.93,878699,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,45.81,71.57,64,100,111,0x7f70b6a00000,0x7f70b6af4240,1000000,5,3,1024,0,0,"0.9669458571428572, 1.0307525685131198, 4.131376644314871, 1.0274160495626825, 1.2213694839650147, 1.2210615510204088, 1.0361955801749272",1
bfs,graph1MW.6,h_graph_nodes,0,Kernel,878909278.9,50.98,162569,1311055559,50.98,123808,32.26,155728.09,15.8,25.73,0.58,0.56,0.58,14.55,14.55,4.58862E+11,27,50.98,71.44,15.8,54.18,12.34,0.26,85.39,1,0.15,14.61,4.12,4.78,84.66,84.5,84.5,22622.66,7239252,22664.86,7252754,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,49.04,76.63,64,100,111,0x7f70b6000000,0x7f70b67a1200,8000000,24,6,7816,0,0,"14.846047466472298, 14.938124233236156, 14.94382633527697, 14.882360346938773, 15.069065909620988, 15.507076373177844, 14.912892206997089",0
bfs,graph1MW.6,h_graph_mask,1,Kernel,878909278.9,50.98,162569,1311055559,50.98,123808,32.26,155728.09,15.8,25.73,0.58,0.56,0.58,14.55,14.55,4.58862E+11,27,50.98,71.44,15.8,54.18,12.34,0.26,85.39,1,0.15,14.61,4.12,4.78,84.66,84.5,84.5,22622.66,7239252,22664.86,7252754,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,49.04,76.63,64,100,111,0x7f70b6800000,0x7f70b68f4240,1000000,6,49,1024,0,0,"13.034933577259475, 14.840821460641402, 17.517535580174922, 14.857270137026234, 14.991079629737607, 15.13759014285715, 14.720162344023324",0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,878909278.9,50.98,162569,1311055559,50.98,123808,32.26,155728.09,15.8,25.73,0.58,0.56,0.58,14.55,14.55,4.58862E+11,27,50.98,71.44,15.8,54.18,12.34,0.26,85.39,1,0.15,14.61,4.12,4.78,84.66,84.5,84.5,22622.66,7239252,22664.86,7252754,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,49.04,76.63,64,100,111,0x7f70b68f4400,0x7f70b69e8640,1000000,4,1,1024,0,0,"1.7288250291545189, 1.7766290583090387, 92.99815757725945, 1.7579971749271157, 2.5135960320699704, 2.560374918367347, 1.7638130816326538",0
bfs,graph1MW.6,h_graph_visited,3,Kernel,878909278.9,50.98,162569,1311055559,50.98,123808,32.26,155728.09,15.8,25.73,0.58,0.56,0.58,14.55,14.55,4.58862E+11,27,50.98,71.44,15.8,54.18,12.34,0.26,85.39,1,0.15,14.61,4.12,4.78,84.66,84.5,84.5,22622.66,7239252,22664.86,7252754,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,49.04,76.63,64,100,111,0x7f70b6a00000,0x7f70b6af4240,1000000,5,3,1024,0,0,"11.753050349854227, 14.305025390670552, 16.593200282798833, 14.278493361516038, 16.91704670553936, 17.02468522157434, 14.22789155976677",0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,864450867.1,11.08,71544,1292006864,11.08,55360,6.5,65553.04,3.88,5.37,0.17,0.15,0.17,4.23,4.23,98084393064,4.46,11.08,72.45,3.82,69.95,11.76,0.11,95.71,1,0.04,4.29,19.79,22.59,277.89,274.06,274.06,2734.68,875098,2772.9,887328,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.48,72.62,64,100,111,0x7f70b6000000,0x7f70b67a1200,8000000,24,6,7816,0,0,"1.5103912915451896, 1.5284955422740523, 1.5246929795918371, 1.52093784548105, 1.5053564169096212, 1.5190171603498546, 1.5262264985422747",4
bfs,graph1MW.6,h_graph_mask,1,Kernel2,864450867.1,11.08,71544,1292006864,11.08,55360,6.5,65553.04,3.88,5.37,0.17,0.15,0.17,4.23,4.23,98084393064,4.46,11.08,72.45,3.82,69.95,11.76,0.11,95.71,1,0.04,4.29,19.79,22.59,277.89,274.06,274.06,2734.68,875098,2772.9,887328,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.48,72.62,64,100,111,0x7f70b6800000,0x7f70b68f4240,1000000,6,49,1024,0,0,"0.9847573673469389, 1.067036002915452, 3.895556329446065, 1.0811798192419824, 1.2642430320699711, 1.2688362769679304, 1.0735089067055392",1
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,864450867.1,11.08,71544,1292006864,11.08,55360,6.5,65553.04,3.88,5.37,0.17,0.15,0.17,4.23,4.23,98084393064,4.46,11.08,72.45,3.82,69.95,11.76,0.11,95.71,1,0.04,4.29,19.79,22.59,277.89,274.06,274.06,2734.68,875098,2772.9,887328,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.48,72.62,64,100,111,0x7f70b68f4400,0x7f70b69e8640,1000000,4,1,1024,0,0,"0.9062527084548103, 0.9535181603498546, 4.213662379008747, 0.9610300000000002, 1.233418559766764, 1.4018452769679304, 0.9653906501457724",1
bfs,graph1MW.6,h_graph_visited,3,Kernel2,864450867.1,11.08,71544,1292006864,11.08,55360,6.5,65553.04,3.88,5.37,0.17,0.15,0.17,4.23,4.23,98084393064,4.46,11.08,72.45,3.82,69.95,11.76,0.11,95.71,1,0.04,4.29,19.79,22.59,277.89,274.06,274.06,2734.68,875098,2772.9,887328,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.48,72.62,64,100,111,0x7f70b6a00000,0x7f70b6af4240,1000000,5,3,1024,0,0,"0.9669458571428572, 1.0307525685131198, 4.131376644314871, 1.0274160495626825, 1.2213694839650147, 1.2210615510204088, 1.0361955801749272",1
bfs,graph1MW.6,h_graph_nodes,0,Kernel,877606119.7,62.09,279679,1309702484,62.09,213344,37.36,273055.39,10.61,28.76,0.39,0.38,0.39,9.69,9.69,5.58024E+11,37.36,62.09,69.66,10.61,42.97,13.37,0.16,90.19,1,0.1,9.81,7.71,10.23,136.6,136.25,136.25,26379.12,8441317,26448.12,8463400,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,53.19,83.11,64,100,111,0x7f70b6000000,0x7f70b67a1200,8000000,24,6,7816,0,0,"14.846047466472298, 14.938124233236156, 14.94382633527697, 14.882360346938773, 15.069065909620988, 15.507076373177844, 14.912892206997089",0
bfs,graph1MW.6,h_graph_mask,1,Kernel,877606119.7,62.09,279679,1309702484,62.09,213344,37.36,273055.39,10.61,28.76,0.39,0.38,0.39,9.69,9.69,5.58024E+11,37.36,62.09,69.66,10.61,42.97,13.37,0.16,90.19,1,0.1,9.81,7.71,10.23,136.6,136.25,136.25,26379.12,8441317,26448.12,8463400,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,53.19,83.11,64,100,111,0x7f70b6800000,0x7f70b68f4240,1000000,6,49,1024,0,0,"13.034933577259475, 14.840821460641402, 17.517535580174922, 14.857270137026234, 14.991079629737607, 15.13759014285715, 14.720162344023324",0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,877606119.7,62.09,279679,1309702484,62.09,213344,37.36,273055.39,10.61,28.76,0.39,0.38,0.39,9.69,9.69,5.58024E+11,37.36,62.09,69.66,10.61,42.97,13.37,0.16,90.19,1,0.1,9.81,7.71,10.23,136.6,136.25,136.25,26379.12,8441317,26448.12,8463400,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,53.19,83.11,64,100,111,0x7f70b68f4400,0x7f70b69e8640,1000000,4,1,1024,0,0,"1.7288250291545189, 1.7766290583090387, 92.99815757725945, 1.7579971749271157, 2.5135960320699704, 2.560374918367347, 1.7638130816326538",0
bfs,graph1MW.6,h_graph_visited,3,Kernel,877606119.7,62.09,279679,1309702484,62.09,213344,37.36,273055.39,10.61,28.76,0.39,0.38,0.39,9.69,9.69,5.58024E+11,37.36,62.09,69.66,10.61,42.97,13.37,0.16,90.19,1,0.1,9.81,7.71,10.23,136.6,136.25,136.25,26379.12,8441317,26448.12,8463400,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,53.19,83.11,64,100,111,0x7f70b6a00000,0x7f70b6af4240,1000000,5,3,1024,0,0,"11.753050349854227, 14.305025390670552, 16.593200282798833, 14.278493361516038, 16.91704670553936, 17.02468522157434, 14.22789155976677",0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,864004629.6,11.08,71468,1291835455,11.08,55296,6.5,65671.2,3.88,5.36,0.17,0.15,0.17,4.22,4.22,98054976852,4.46,11.08,72.46,3.83,69.95,11.76,0.11,95.71,1,0.04,4.29,18.49,21.2,278.16,274.33,274.33,2734.63,875083,2772.78,887288,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,45.97,71.84,64,100,111,0x7f70b6000000,0x7f70b67a1200,8000000,24,6,7816,0,0,"1.5103912915451896, 1.5284955422740523, 1.5246929795918371, 1.52093784548105, 1.5053564169096212, 1.5190171603498546, 1.5262264985422747",4
bfs,graph1MW.6,h_graph_mask,1,Kernel2,864004629.6,11.08,71468,1291835455,11.08,55296,6.5,65671.2,3.88,5.36,0.17,0.15,0.17,4.22,4.22,98054976852,4.46,11.08,72.46,3.83,69.95,11.76,0.11,95.71,1,0.04,4.29,18.49,21.2,278.16,274.33,274.33,2734.63,875083,2772.78,887288,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,45.97,71.84,64,100,111,0x7f70b6800000,0x7f70b68f4240,1000000,6,49,1024,0,0,"0.9847573673469389, 1.067036002915452, 3.895556329446065, 1.0811798192419824, 1.2642430320699711, 1.2688362769679304, 1.0735089067055392",1
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,864004629.6,11.08,71468,1291835455,11.08,55296,6.5,65671.2,3.88,5.36,0.17,0.15,0.17,4.22,4.22,98054976852,4.46,11.08,72.46,3.83,69.95,11.76,0.11,95.71,1,0.04,4.29,18.49,21.2,278.16,274.33,274.33,2734.63,875083,2772.78,887288,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,45.97,71.84,64,100,111,0x7f70b68f4400,0x7f70b69e8640,1000000,4,1,1024,0,0,"0.9062527084548103, 0.9535181603498546, 4.213662379008747, 0.9610300000000002, 1.233418559766764, 1.4018452769679304, 0.9653906501457724",1
bfs,graph1MW.6,h_graph_visited,3,Kernel2,864004629.6,11.08,71468,1291835455,11.08,55296,6.5,65671.2,3.88,5.36,0.17,0.15,0.17,4.22,4.22,98054976852,4.46,11.08,72.46,3.83,69.95,11.76,0.11,95.71,1,0.04,4.29,18.49,21.2,278.16,274.33,274.33,2734.63,875083,2772.78,887288,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,45.97,71.84,64,100,111,0x7f70b6a00000,0x7f70b6af4240,1000000,5,3,1024,0,0,"0.9669458571428572, 1.0307525685131198, 4.131376644314871, 1.0274160495626825, 1.2213694839650147, 1.2210615510204088, 1.0361955801749272",1
bfs,graph1MW.6,h_graph_nodes,0,Kernel,876387860.8,46.28,112975,1303929959,46.28,86464,33.35,107073.8,22.87,34.64,0.86,0.82,0.86,21.54,21.54,4.1535E+11,33.35,46.28,72.51,22.87,43.87,13.01,0.38,78.49,1,0.22,21.51,5.76,8.84,60.65,60.47,60.47,22989.79,7356734,23058.83,7378824,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,51.26,80.1,64,100,111,0x7f70b6000000,0x7f70b67a1200,8000000,24,6,7816,0,0,"14.846047466472298, 14.938124233236156, 14.94382633527697, 14.882360346938773, 15.069065909620988, 15.507076373177844, 14.912892206997089",0
bfs,graph1MW.6,h_graph_mask,1,Kernel,876387860.8,46.28,112975,1303929959,46.28,86464,33.35,107073.8,22.87,34.64,0.86,0.82,0.86,21.54,21.54,4.1535E+11,33.35,46.28,72.51,22.87,43.87,13.01,0.38,78.49,1,0.22,21.51,5.76,8.84,60.65,60.47,60.47,22989.79,7356734,23058.83,7378824,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,51.26,80.1,64,100,111,0x7f70b6800000,0x7f70b68f4240,1000000,6,49,1024,0,0,"13.034933577259475, 14.840821460641402, 17.517535580174922, 14.857270137026234, 14.991079629737607, 15.13759014285715, 14.720162344023324",0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,876387860.8,46.28,112975,1303929959,46.28,86464,33.35,107073.8,22.87,34.64,0.86,0.82,0.86,21.54,21.54,4.1535E+11,33.35,46.28,72.51,22.87,43.87,13.01,0.38,78.49,1,0.22,21.51,5.76,8.84,60.65,60.47,60.47,22989.79,7356734,23058.83,7378824,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,51.26,80.1,64,100,111,0x7f70b68f4400,0x7f70b69e8640,1000000,4,1,1024,0,0,"1.7288250291545189, 1.7766290583090387, 92.99815757725945, 1.7579971749271157, 2.5135960320699704, 2.560374918367347, 1.7638130816326538",0
bfs,graph1MW.6,h_graph_visited,3,Kernel,876387860.8,46.28,112975,1303929959,46.28,86464,33.35,107073.8,22.87,34.64,0.86,0.82,0.86,21.54,21.54,4.1535E+11,33.35,46.28,72.51,22.87,43.87,13.01,0.38,78.49,1,0.22,21.51,5.76,8.84,60.65,60.47,60.47,22989.79,7356734,23058.83,7378824,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,51.26,80.1,64,100,111,0x7f70b6a00000,0x7f70b6af4240,1000000,5,3,1024,0,0,"11.753050349854227, 14.305025390670552, 16.593200282798833, 14.278493361516038, 16.91704670553936, 17.02468522157434, 14.22789155976677",0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,847129506,17.38,30317,1264310748,17.38,23968,7.18,24805.46,6.25,7.37,0.3,0.24,0.31,7.63,7.63,1.5078E+11,6.03,17.38,70.28,5.92,44.65,12,0.14,92.27,1,0.08,7.73,18.96,22.36,158.66,155.29,155.29,1853.1,592993,1893.24,605836,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.82,74.72,64,100,111,0x7f70b6000000,0x7f70b67a1200,8000000,24,6,7816,0,0,"1.5103912915451896, 1.5284955422740523, 1.5246929795918371, 1.52093784548105, 1.5053564169096212, 1.5190171603498546, 1.5262264985422747",4
bfs,graph1MW.6,h_graph_mask,1,Kernel2,847129506,17.38,30317,1264310748,17.38,23968,7.18,24805.46,6.25,7.37,0.3,0.24,0.31,7.63,7.63,1.5078E+11,6.03,17.38,70.28,5.92,44.65,12,0.14,92.27,1,0.08,7.73,18.96,22.36,158.66,155.29,155.29,1853.1,592993,1893.24,605836,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.82,74.72,64,100,111,0x7f70b6800000,0x7f70b68f4240,1000000,6,49,1024,0,0,"0.9847573673469389, 1.067036002915452, 3.895556329446065, 1.0811798192419824, 1.2642430320699711, 1.2688362769679304, 1.0735089067055392",1
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,847129506,17.38,30317,1264310748,17.38,23968,7.18,24805.46,6.25,7.37,0.3,0.24,0.31,7.63,7.63,1.5078E+11,6.03,17.38,70.28,5.92,44.65,12,0.14,92.27,1,0.08,7.73,18.96,22.36,158.66,155.29,155.29,1853.1,592993,1893.24,605836,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.82,74.72,64,100,111,0x7f70b68f4400,0x7f70b69e8640,1000000,4,1,1024,0,0,"0.9062527084548103, 0.9535181603498546, 4.213662379008747, 0.9610300000000002, 1.233418559766764, 1.4018452769679304, 0.9653906501457724",1
bfs,graph1MW.6,h_graph_visited,3,Kernel2,847129506,17.38,30317,1264310748,17.38,23968,7.18,24805.46,6.25,7.37,0.3,0.24,0.31,7.63,7.63,1.5078E+11,6.03,17.38,70.28,5.92,44.65,12,0.14,92.27,1,0.08,7.73,18.96,22.36,158.66,155.29,155.29,1853.1,592993,1893.24,605836,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.82,74.72,64,100,111,0x7f70b6a00000,0x7f70b6af4240,1000000,5,3,1024,0,0,"0.9669458571428572, 1.0307525685131198, 4.131376644314871, 1.0274160495626825, 1.2213694839650147, 1.2210615510204088, 1.0361955801749272",1
bfs,graph1MW.6,h_graph_nodes,0,Kernel,858081471.8,32.12,31187,1278861421,32.12,24352,7.01,28716.29,18.49,20.4,0.73,0.67,0.73,18.31,18.31,2.82218E+11,18.81,32.12,46.51,18.49,42.13,8.57,0.28,81.11,1,0.19,18.89,6.61,8.2,45.73,45.39,45.39,5220.1,1670431,5259.26,1682963,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,33.72,52.69,64,100,111,0x7f70b6000000,0x7f70b67a1200,8000000,24,6,7816,0,0,"14.846047466472298, 14.938124233236156, 14.94382633527697, 14.882360346938773, 15.069065909620988, 15.507076373177844, 14.912892206997089",0
bfs,graph1MW.6,h_graph_mask,1,Kernel,858081471.8,32.12,31187,1278861421,32.12,24352,7.01,28716.29,18.49,20.4,0.73,0.67,0.73,18.31,18.31,2.82218E+11,18.81,32.12,46.51,18.49,42.13,8.57,0.28,81.11,1,0.19,18.89,6.61,8.2,45.73,45.39,45.39,5220.1,1670431,5259.26,1682963,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,33.72,52.69,64,100,111,0x7f70b6800000,0x7f70b68f4240,1000000,6,49,1024,0,0,"13.034933577259475, 14.840821460641402, 17.517535580174922, 14.857270137026234, 14.991079629737607, 15.13759014285715, 14.720162344023324",0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,858081471.8,32.12,31187,1278861421,32.12,24352,7.01,28716.29,18.49,20.4,0.73,0.67,0.73,18.31,18.31,2.82218E+11,18.81,32.12,46.51,18.49,42.13,8.57,0.28,81.11,1,0.19,18.89,6.61,8.2,45.73,45.39,45.39,5220.1,1670431,5259.26,1682963,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,33.72,52.69,64,100,111,0x7f70b68f4400,0x7f70b69e8640,1000000,4,1,1024,0,0,"1.7288250291545189, 1.7766290583090387, 92.99815757725945, 1.7579971749271157, 2.5135960320699704, 2.560374918367347, 1.7638130816326538",0
bfs,graph1MW.6,h_graph_visited,3,Kernel,858081471.8,32.12,31187,1278861421,32.12,24352,7.01,28716.29,18.49,20.4,0.73,0.67,0.73,18.31,18.31,2.82218E+11,18.81,32.12,46.51,18.49,42.13,8.57,0.28,81.11,1,0.19,18.89,6.61,8.2,45.73,45.39,45.39,5220.1,1670431,5259.26,1682963,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,33.72,52.69,64,100,111,0x7f70b6a00000,0x7f70b6af4240,1000000,5,3,1024,0,0,"11.753050349854227, 14.305025390670552, 16.593200282798833, 14.278493361516038, 16.91704670553936, 17.02468522157434, 14.22789155976677",0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,817391304.4,30.16,8947,1214809783,30.16,7360,6.17,6756.05,14.64,17.79,0.75,0.57,0.78,19.38,19.38,2.5243E+11,13.45,30.16,50.85,13.13,0.11,12.61,0.34,80.38,1,0.2,19.62,27.05,31.97,66.2,64.27,64.27,1271.15,406768,1309.31,418980,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.49,74.2,64,100,111,0x7f70b6000000,0x7f70b67a1200,8000000,24,6,7816,0,0,"1.5103912915451896, 1.5284955422740523, 1.5246929795918371, 1.52093784548105, 1.5053564169096212, 1.5190171603498546, 1.5262264985422747",4
bfs,graph1MW.6,h_graph_mask,1,Kernel2,817391304.4,30.16,8947,1214809783,30.16,7360,6.17,6756.05,14.64,17.79,0.75,0.57,0.78,19.38,19.38,2.5243E+11,13.45,30.16,50.85,13.13,0.11,12.61,0.34,80.38,1,0.2,19.62,27.05,31.97,66.2,64.27,64.27,1271.15,406768,1309.31,418980,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.49,74.2,64,100,111,0x7f70b6800000,0x7f70b68f4240,1000000,6,49,1024,0,0,"0.9847573673469389, 1.067036002915452, 3.895556329446065, 1.0811798192419824, 1.2642430320699711, 1.2688362769679304, 1.0735089067055392",1
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,817391304.4,30.16,8947,1214809783,30.16,7360,6.17,6756.05,14.64,17.79,0.75,0.57,0.78,19.38,19.38,2.5243E+11,13.45,30.16,50.85,13.13,0.11,12.61,0.34,80.38,1,0.2,19.62,27.05,31.97,66.2,64.27,64.27,1271.15,406768,1309.31,418980,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.49,74.2,64,100,111,0x7f70b68f4400,0x7f70b69e8640,1000000,4,1,1024,0,0,"0.9062527084548103, 0.9535181603498546, 4.213662379008747, 0.9610300000000002, 1.233418559766764, 1.4018452769679304, 0.9653906501457724",1
bfs,graph1MW.6,h_graph_visited,3,Kernel2,817391304.4,30.16,8947,1214809783,30.16,7360,6.17,6756.05,14.64,17.79,0.75,0.57,0.78,19.38,19.38,2.5243E+11,13.45,30.16,50.85,13.13,0.11,12.61,0.34,80.38,1,0.2,19.62,27.05,31.97,66.2,64.27,64.27,1271.15,406768,1309.31,418980,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.49,74.2,64,100,111,0x7f70b6a00000,0x7f70b6af4240,1000000,5,3,1024,0,0,"0.9669458571428572, 1.0307525685131198, 4.131376644314871, 1.0274160495626825, 1.2213694839650147, 1.2210615510204088, 1.0361955801749272",1
bfs,graph1MW.6,h_graph_nodes,0,Kernel,834558823.5,25.23,10788,1238032322,25.23,8704,5.13,7064.57,11.29,17.05,0.67,0.44,0.69,17.22,17.22,2.1564E+11,11.17,25.23,50.84,10.93,0.34,11.41,0.26,82.37,1,0.18,17.63,26.55,31.86,66.88,64.72,64.72,1177.52,376806,1216.8,389375,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,46.27,72.3,64,100,111,0x7f70b6000000,0x7f70b67a1200,8000000,24,6,7816,0,0,"14.846047466472298, 14.938124233236156, 14.94382633527697, 14.882360346938773, 15.069065909620988, 15.507076373177844, 14.912892206997089",0
bfs,graph1MW.6,h_graph_mask,1,Kernel,834558823.5,25.23,10788,1238032322,25.23,8704,5.13,7064.57,11.29,17.05,0.67,0.44,0.69,17.22,17.22,2.1564E+11,11.17,25.23,50.84,10.93,0.34,11.41,0.26,82.37,1,0.18,17.63,26.55,31.86,66.88,64.72,64.72,1177.52,376806,1216.8,389375,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,46.27,72.3,64,100,111,0x7f70b6800000,0x7f70b68f4240,1000000,6,49,1024,0,0,"13.034933577259475, 14.840821460641402, 17.517535580174922, 14.857270137026234, 14.991079629737607, 15.13759014285715, 14.720162344023324",0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,834558823.5,25.23,10788,1238032322,25.23,8704,5.13,7064.57,11.29,17.05,0.67,0.44,0.69,17.22,17.22,2.1564E+11,11.17,25.23,50.84,10.93,0.34,11.41,0.26,82.37,1,0.18,17.63,26.55,31.86,66.88,64.72,64.72,1177.52,376806,1216.8,389375,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,46.27,72.3,64,100,111,0x7f70b68f4400,0x7f70b69e8640,1000000,4,1,1024,0,0,"1.7288250291545189, 1.7766290583090387, 92.99815757725945, 1.7579971749271157, 2.5135960320699704, 2.560374918367347, 1.7638130816326538",0
bfs,graph1MW.6,h_graph_visited,3,Kernel,834558823.5,25.23,10788,1238032322,25.23,8704,5.13,7064.57,11.29,17.05,0.67,0.44,0.69,17.22,17.22,2.1564E+11,11.17,25.23,50.84,10.93,0.34,11.41,0.26,82.37,1,0.18,17.63,26.55,31.86,66.88,64.72,64.72,1177.52,376806,1216.8,389375,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,46.27,72.3,64,100,111,0x7f70b6a00000,0x7f70b6af4240,1000000,5,3,1024,0,0,"11.753050349854227, 14.305025390670552, 16.593200282798833, 14.278493361516038, 16.91704670553936, 17.02468522157434, 14.22789155976677",0
bfs,graph4096,h_graph_nodes,0,Kernel2,738281250,1.21,3387,1101996528,1.21,3072,0.39,152.45,0.26,5.58,0.2,0.01,0.23,5.7,5.7,9166666667,0.29,1.21,130.34,0.21,41.98,3.83,0.07,94.74,1,0.05,5.26,19.13,22.57,84.49,72.83,72.83,7.5,2399,8.7,2783,512,8,16,0,0,0,4096,0.03,32,8,32,4,14.72,23,64,100,111,0x7f24c2000000,0x7f24c2008000,32768,1,0,44,0,0,"0.0022535510204081603, 0.0022810553935860025, 0.0023193381924198225, 0.0022496384839650117, 0.002295402332361514, 0.0022737609329446028, 0.0023035306122448952",0
bfs,graph4096,h_graph_mask,1,Kernel2,738281250,1.21,3387,1101996528,1.21,3072,0.39,152.45,0.26,5.58,0.2,0.01,0.23,5.7,5.7,9166666667,0.29,1.21,130.34,0.21,41.98,3.83,0.07,94.74,1,0.05,5.26,19.13,22.57,84.49,72.83,72.83,7.5,2399,8.7,2783,512,8,16,0,0,0,4096,0.03,32,8,32,4,14.72,23,64,100,111,0x7f24c2008000,0x7f24c2009000,4096,0,0,0,0,0,"0.0023156122448979573, 0.0023531953352769626, 0.002112215743440232, 0.0022977784256559735, 0.0023078221574343977, 0.0022944198250728813, 0.002295233236151599",1
