kernel,InputData,advise0,advise1,variant,TimePerc,Time,calls,AVG,MIN,MAX
calculate_temp,4096,6,4,64,100.0,70.2179,1,70.2179,70.2179,70.2179
calculate_temp,4096,0,5,5,71.83,142.1371,1,142.1371,142.1371,142.1371
calculate_temp,4096,3,5,35,100.0,164.3156,1,164.3156,164.3156,164.3156
calculate_temp,4096,4,5,45,100.0,164.71599999999998,1,164.71599999999998,164.71599999999998,164.71599999999998
calculate_temp,4096,1,5,15,100.0,166.9085,1,166.9085,166.9085,166.9085
calculate_temp,4096,6,5,65,100.0,170.4296,1,170.4296,170.4296,170.4296
calculate_temp,4096,5,4,54,100.0,187.4426,1,187.4426,187.4426,187.4426
calculate_temp,4096,5,0,50,95.71,188.6651,1,188.6651,188.6651,188.6651
calculate_temp,4096,5,2,52,100.0,194.6787,1,194.6787,194.6787,194.6787
calculate_temp,4096,5,1,51,100.0,195.9286,1,195.9286,195.9286,195.9286
calculate_temp,4096,5,6,56,100.0,196.6465,1,196.6465,196.6465,196.6465
calculate_temp,4096,5,3,53,100.0,209.8253,1,209.8253,209.8253,209.8253
calculate_temp,4096,5,5,55,100.0,262.8778,1,262.8778,262.8778,262.8778
calculate_temp,4096,2,0,20,98.69,634.3541,1,634.3541,634.3541,634.3541
calculate_temp,4096,2,6,26,100.0,652.4159,1,652.4159,652.4159,652.4159
calculate_temp,4096,2,2,22,100.0,653.002,1,653.002,653.002,653.002
calculate_temp,4096,2,4,24,100.0,663.6815,1,663.6815,663.6815,663.6815
calculate_temp,4096,2,1,21,100.0,670.1289,1,670.1289,670.1289,670.1289
calculate_temp,4096,2,3,23,100.0,675.5345,1,675.5345,675.5345,675.5345
calculate_temp,4096,2,5,25,100.0,738.7975,1,738.7975,738.7975,738.7975
calculate_temp,8192,0,0,0,1.09,2.865325,1,2.865325,2.865325,2.865325
calculate_temp,8192,0,4,4,27.44,85.4594,1,85.4594,85.4594,85.4594
calculate_temp,8192,0,2,2,29.12,92.88622,1,92.88622,92.88622,92.88622
calculate_temp,8192,0,1,1,30.15,97.42233,1,97.42233,97.42233,97.42233
calculate_temp,8192,0,3,3,30.44,100.6199,1,100.6199,100.6199,100.6199
calculate_temp,8192,0,6,6,30.93,101.4016,1,101.4016,101.4016,101.4016
calculate_temp,8192,3,0,30,79.17,126.1678,1,126.1678,126.1678,126.1678
calculate_temp,8192,4,0,40,80.64,139.0624,1,139.0624,139.0624,139.0624
calculate_temp,8192,6,0,60,81.95,152.2434,1,152.2434,152.2434,152.2434
calculate_temp,8192,1,0,10,82.11,153.4325,1,153.4325,153.4325,153.4325
calculate_temp,8192,3,6,36,100.0,172.2565,1,172.2565,172.2565,172.2565
calculate_temp,8192,3,3,33,100.0,172.3408,1,172.3408,172.3408,172.3408
calculate_temp,8192,3,2,32,100.0,175.7038,1,175.7038,175.7038,175.7038
calculate_temp,8192,3,1,31,100.0,186.3631,1,186.3631,186.3631,186.3631
calculate_temp,8192,1,2,12,100.0,204.4217,1,204.4217,204.4217,204.4217
calculate_temp,8192,6,2,62,100.0,208.47799999999998,1,208.47799999999998,208.47799999999998,208.47799999999998
calculate_temp,8192,1,6,16,100.0,211.2627,1,211.2627,211.2627,211.2627
calculate_temp,8192,6,1,61,100.0,211.9682,1,211.9682,211.9682,211.9682
calculate_temp,8192,6,3,63,100.0,212.5739,1,212.5739,212.5739,212.5739
calculate_temp,8192,4,4,44,100.0,217.6037,1,217.6037,217.6037,217.6037
calculate_temp,8192,1,1,11,100.0,218.8355,1,218.8355,218.8355,218.8355
calculate_temp,8192,3,4,34,100.0,219.3325,1,219.3325,219.3325,219.3325
calculate_temp,8192,1,3,13,100.0,221.2869,1,221.2869,221.2869,221.2869
calculate_temp,8192,6,6,66,100.0,221.9324,1,221.9324,221.9324,221.9324
calculate_temp,8192,4,2,42,100.0,244.3648,1,244.3648,244.3648,244.3648
calculate_temp,8192,4,3,43,100.0,250.0972,1,250.0972,250.0972,250.0972
calculate_temp,8192,4,6,46,100.0,251.9732,1,251.9732,251.9732,251.9732
calculate_temp,8192,4,1,41,100.0,255.1626,1,255.1626,255.1626,255.1626
calculate_temp,8192,6,4,64,100.0,265.1505,1,265.1505,265.1505,265.1505
calculate_temp,8192,1,4,14,100.0,271.2173,1,271.2173,271.2173,271.2173
calculate_temp,8192,0,5,5,71.21,559.4304,1,559.4304,559.4304,559.4304
calculate_temp,8192,3,5,35,100.0,611.2605,1,611.2605,611.2605,611.2605
calculate_temp,8192,4,5,45,100.0,611.5805,1,611.5805,611.5805,611.5805
calculate_temp,8192,1,5,15,100.0,621.6925,1,621.6925,621.6925,621.6925
calculate_temp,8192,6,5,65,100.0,622.1834,1,622.1834,622.1834,622.1834
calculate_temp,8192,5,0,50,95.01,639.8054,1,639.8054,639.8054,639.8054
calculate_temp,8192,5,4,54,100.0,686.5654,1,686.5654,686.5654,686.5654
calculate_temp,8192,5,6,56,100.0,692.0646,1,692.0646,692.0646,692.0646
calculate_temp,8192,5,1,51,100.0,695.0258,1,695.0258,695.0258,695.0258
calculate_temp,8192,5,3,53,100.0,696.3053,1,696.3053,696.3053,696.3053
calculate_temp,8192,5,2,52,100.0,739.434,1,739.434,739.434,739.434
calculate_temp,8192,5,5,55,100.0,923.3396,1,923.3396,923.3396,923.3396
calculate_temp,8192,2,0,20,98.84,2830.0,1,2830.0,2830.0,2830.0
calculate_temp,8192,2,3,23,100.0,2900.0,1,2900.0,2900.0,2900.0
calculate_temp,8192,2,1,21,100.0,2910.0,1,2910.0,2910.0,2910.0
calculate_temp,8192,2,2,22,100.0,2910.0,1,2910.0,2910.0,2910.0
calculate_temp,8192,2,6,26,100.0,2930.0,1,2930.0,2930.0,2930.0
calculate_temp,8192,2,4,24,100.0,2950.0,1,2950.0,2950.0,2950.0
calculate_temp,8192,2,5,25,100.0,3200.0,1,3200.0,3200.0,3200.0
