Benchmark,Executed Ipc Elapsed,Issued Warp Per Scheduler,Avg. Executed Instructions Per Scheduler,Block Size,Registers Per Thread,Threads,Waves Per SM,Block Limit Registers,Block Limit Warps,CPUPageFault,GPUPagePault,HtoD,DtoH,label categorical
cfd,1.35,0.37,25821.65,192,60,193536,2.52,5,10,20,33,3024,0,B
cfd,1.35,0.37,25821.65,192,60,193536,2.52,5,10,58,20,9072,0,C
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,5,60,1024,0,F
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,20,33,3024,0,E
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,58,20,9072,0,F
cfd,1.32,0.37,25239,192,60,193536,2.52,5,10,5,60,1024,0,A
cfd,1.32,0.37,25239,192,60,193536,2.52,5,10,20,33,3024,0,B
cfd,1.32,0.37,25239,192,60,193536,2.52,5,10,58,20,9072,0,C
cfd,0.23,0.07,1512,192,22,193536,1.26,14,10,5,60,1024,0,F
cfd,0.23,0.07,1512,192,22,193536,1.26,14,10,20,33,3024,0,E
cfd,0.23,0.07,1512,192,22,193536,1.26,14,10,58,20,9072,0,F
cfd,1.04,0.33,4476.1,192,20,193536,1.26,14,10,5,60,1024,0,A
cfd,1.04,0.33,4476.1,192,20,193536,1.26,14,10,20,33,3024,0,A
cfd,1.04,0.33,4476.1,192,20,193536,1.26,14,10,58,20,9072,0,E
cfd,1.29,0.36,25195.46,192,60,193536,2.52,5,10,5,60,1024,0,A
cfd,1.29,0.36,25195.46,192,60,193536,2.52,5,10,20,33,3024,0,B
cfd,1.29,0.36,25195.46,192,60,193536,2.52,5,10,58,20,9072,0,C
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,5,60,1024,0,F
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,20,33,3024,0,E
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,58,20,9072,0,F
cfd,1.29,0.36,24645.78,192,60,193536,2.52,5,10,5,60,1024,0,A
cfd,1.29,0.36,24645.78,192,60,193536,2.52,5,10,20,33,3024,0,B
cfd,1.29,0.36,24645.78,192,60,193536,2.52,5,10,58,20,9072,0,C
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,5,60,1024,0,F
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,20,33,3024,0,E
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,58,20,9072,0,F
cfd,1.28,0.36,24347.74,192,60,193536,2.52,5,10,5,60,1024,0,A
cfd,1.28,0.36,24347.74,192,60,193536,2.52,5,10,20,33,3024,0,B
cfd,1.28,0.36,24347.74,192,60,193536,2.52,5,10,58,20,9072,0,C
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,5,60,1024,0,F
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,20,33,3024,0,E
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,58,20,9072,0,F
cfd,1.02,0.32,4306.19,192,20,193536,1.26,14,10,5,60,1024,0,A
cfd,1.02,0.32,4306.19,192,20,193536,1.26,14,10,20,33,3024,0,A
cfd,1.02,0.32,4306.19,192,20,193536,1.26,14,10,58,20,9072,0,E
cfd,1.28,0.36,24364.95,192,60,193536,2.52,5,10,5,60,1024,0,A
cfd,1.28,0.36,24364.95,192,60,193536,2.52,5,10,20,33,3024,0,B
cfd,1.28,0.36,24364.95,192,60,193536,2.52,5,10,58,20,9072,0,C
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,5,60,1024,0,F
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,20,33,3024,0,E
cfd,0.24,0.07,1512,192,22,193536,1.26,14,10,58,20,9072,0,F
cfd,0.98,0.32,4222.43,192,20,193536,1.26,14,10,5,60,1024,0,A
cfd,0.98,0.32,4222.43,192,20,193536,1.26,14,10,20,33,3024,0,A
cfd,0.98,0.32,4222.43,192,20,193536,1.26,14,10,58,20,9072,0,E
cfd,0.99,0.31,4099.29,192,20,193536,1.26,14,10,5,60,1024,0,A
cfd,0.99,0.31,4099.29,192,20,193536,1.26,14,10,20,33,3024,0,A
cfd,0.99,0.31,4099.29,192,20,193536,1.26,14,10,58,20,9072,0,E
cfd,0.98,0.29,4030.62,192,20,193536,1.26,14,10,5,60,1024,0,A
cfd,0.98,0.29,4030.62,192,20,193536,1.26,14,10,20,33,3024,0,A
cfd,0.98,0.29,4030.62,192,20,193536,1.26,14,10,58,20,9072,0,E
cfd,0.94,0.3,3945.76,192,20,193536,1.26,14,10,5,60,1024,0,A
cfd,0.94,0.3,3945.76,192,20,193536,1.26,14,10,20,33,3024,0,A
cfd,0.94,0.3,3945.76,192,20,193536,1.26,14,10,58,20,9072,0,E
cfd,0.91,0.29,3907.41,192,20,193536,1.26,14,10,5,60,1024,0,A
cfd,0.91,0.29,3907.41,192,20,193536,1.26,14,10,20,33,3024,0,A
cfd,0.91,0.29,3907.41,192,20,193536,1.26,14,10,58,20,9072,0,E
cfd,0.89,0.29,3838.12,192,20,193536,1.26,14,10,5,60,1024,0,A
cfd,0.89,0.29,3838.12,192,20,193536,1.26,14,10,20,33,3024,0,A
cfd,0.89,0.29,3838.12,192,20,193536,1.26,14,10,58,20,9072,0,E
cfd,1.21,0.35,5431.27,192,20,232704,1.52,14,10,5,52,1024,0,A
cfd,1.21,0.35,5431.27,192,20,232704,1.52,14,10,20,26,3636,0,A
cfd,1.21,0.35,5431.27,192,20,232704,1.52,14,10,65,34,10908,0,F
cfd,1.38,0.4,30709.34,192,60,232704,3.03,5,10,5,52,1024,0,C
cfd,1.38,0.4,30709.34,192,60,232704,3.03,5,10,20,26,3636,0,B
cfd,1.38,0.4,30709.34,192,60,232704,3.03,5,10,65,34,10908,0,G
cfd,0.25,0.08,1818,192,22,232704,1.52,14,10,5,52,1024,0,A
cfd,0.25,0.08,1818,192,22,232704,1.52,14,10,20,26,3636,0,G
cfd,0.25,0.08,1818,192,22,232704,1.52,14,10,65,34,10908,0,G
cfd,1.45,0.42,33457.34,192,60,232704,3.03,5,10,5,52,1024,0,C
cfd,1.45,0.42,33457.34,192,60,232704,3.03,5,10,20,26,3636,0,B
cfd,1.45,0.42,33457.34,192,60,232704,3.03,5,10,65,34,10908,0,G
cfd,0.25,0.07,1818,192,22,232704,1.52,14,10,5,52,1024,0,A
cfd,0.25,0.07,1818,192,22,232704,1.52,14,10,20,26,3636,0,G
cfd,0.25,0.07,1818,192,22,232704,1.52,14,10,65,34,10908,0,G
cfd,1.37,0.4,31568.09,192,60,232704,3.03,5,10,5,52,1024,0,C
cfd,1.37,0.4,31568.09,192,60,232704,3.03,5,10,20,26,3636,0,B
cfd,1.37,0.4,31568.09,192,60,232704,3.03,5,10,65,34,10908,0,G
cfd,0.26,0.07,1818,192,22,232704,1.52,14,10,5,52,1024,0,A
cfd,0.26,0.07,1818,192,22,232704,1.52,14,10,20,26,3636,0,G
cfd,0.26,0.07,1818,192,22,232704,1.52,14,10,65,34,10908,0,G
cfd,1.24,0.36,5622.97,192,20,232704,1.52,14,10,5,52,1024,0,A
cfd,1.24,0.36,5622.97,192,20,232704,1.52,14,10,20,26,3636,0,A
cfd,1.24,0.36,5622.97,192,20,232704,1.52,14,10,65,34,10908,0,F
cfd,1.39,0.4,31491.95,192,60,232704,3.03,5,10,5,52,1024,0,C
cfd,1.39,0.4,31491.95,192,60,232704,3.03,5,10,20,26,3636,0,B
cfd,1.39,0.4,31491.95,192,60,232704,3.03,5,10,65,34,10908,0,G
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,5,52,1024,0,A
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,20,26,3636,0,G
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,65,34,10908,0,G
cfd,1.39,0.4,31143.16,192,60,232704,3.03,5,10,5,52,1024,0,C
cfd,1.39,0.4,31143.16,192,60,232704,3.03,5,10,20,26,3636,0,B
cfd,1.39,0.4,31143.16,192,60,232704,3.03,5,10,65,34,10908,0,G
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,5,52,1024,0,A
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,20,26,3636,0,G
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,65,34,10908,0,G
cfd,1.36,0.39,30666.44,192,60,232704,3.03,5,10,5,52,1024,0,C
cfd,1.36,0.39,30666.44,192,60,232704,3.03,5,10,20,26,3636,0,B
cfd,1.36,0.39,30666.44,192,60,232704,3.03,5,10,65,34,10908,0,G
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,5,52,1024,0,A
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,20,26,3636,0,G
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,65,34,10908,0,G
cfd,1.2,0.35,5449.03,192,20,232704,1.52,14,10,5,52,1024,0,A
cfd,1.2,0.35,5449.03,192,20,232704,1.52,14,10,20,26,3636,0,A
cfd,1.2,0.35,5449.03,192,20,232704,1.52,14,10,65,34,10908,0,F
cfd,1.36,0.39,30660.23,192,60,232704,3.03,5,10,5,52,1024,0,C
cfd,1.36,0.39,30660.23,192,60,232704,3.03,5,10,20,26,3636,0,B
cfd,1.36,0.39,30660.23,192,60,232704,3.03,5,10,65,34,10908,0,G
cfd,0.25,0.07,1818,192,22,232704,1.52,14,10,5,52,1024,0,A
cfd,0.25,0.07,1818,192,22,232704,1.52,14,10,20,26,3636,0,G
cfd,0.25,0.07,1818,192,22,232704,1.52,14,10,65,34,10908,0,G
cfd,1.36,0.39,30185.84,192,60,232704,3.03,5,10,5,52,1024,0,C
cfd,1.36,0.39,30185.84,192,60,232704,3.03,5,10,20,26,3636,0,B
cfd,1.36,0.39,30185.84,192,60,232704,3.03,5,10,65,34,10908,0,G
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,5,52,1024,0,A
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,20,26,3636,0,G
cfd,0.26,0.08,1818,192,22,232704,1.52,14,10,65,34,10908,0,G
cfd,1.34,0.39,29898.41,192,60,232704,3.03,5,10,5,52,1024,0,C
cfd,1.34,0.39,29898.41,192,60,232704,3.03,5,10,20,26,3636,0,B
cfd,1.34,0.39,29898.41,192,60,232704,3.03,5,10,65,34,10908,0,G
cfd,0.25,0.08,1818,192,22,232704,1.52,14,10,5,52,1024,0,A
cfd,0.25,0.08,1818,192,22,232704,1.52,14,10,20,26,3636,0,G
cfd,0.25,0.08,1818,192,22,232704,1.52,14,10,65,34,10908,0,G
cfd,1.15,0.34,5284.2,192,20,232704,1.52,14,10,5,52,1024,0,A
cfd,1.15,0.34,5284.2,192,20,232704,1.52,14,10,20,26,3636,0,A
cfd,1.15,0.34,5284.2,192,20,232704,1.52,14,10,65,34,10908,0,F
cfd,1.35,0.38,29850.53,192,60,232704,3.03,5,10,5,52,1024,0,C
cfd,1.35,0.38,29850.53,192,60,232704,3.03,5,10,20,26,3636,0,B
cfd,1.35,0.38,29850.53,192,60,232704,3.03,5,10,65,34,10908,0,G
cfd,0.25,0.08,1818,192,22,232704,1.52,14,10,5,52,1024,0,A
cfd,0.25,0.08,1818,192,22,232704,1.52,14,10,20,26,3636,0,G
cfd,0.25,0.08,1818,192,22,232704,1.52,14,10,65,34,10908,0,G
cfd,1.14,0.34,5198.64,192,20,232704,1.52,14,10,5,52,1024,0,A
cfd,1.14,0.34,5198.64,192,20,232704,1.52,14,10,20,26,3636,0,A
cfd,1.14,0.34,5198.64,192,20,232704,1.52,14,10,65,34,10908,0,F
cfd,1.11,0.33,5078.94,192,20,232704,1.52,14,10,5,52,1024,0,A
cfd,1.11,0.33,5078.94,192,20,232704,1.52,14,10,20,26,3636,0,A
cfd,1.11,0.33,5078.94,192,20,232704,1.52,14,10,65,34,10908,0,F
cfd,1.12,0.33,5001.99,192,20,232704,1.52,14,10,5,52,1024,0,A
cfd,1.12,0.33,5001.99,192,20,232704,1.52,14,10,20,26,3636,0,A
cfd,1.12,0.33,5001.99,192,20,232704,1.52,14,10,65,34,10908,0,F
cfd,1.11,0.32,4909.53,192,20,232704,1.52,14,10,5,52,1024,0,A
cfd,1.11,0.32,4909.53,192,20,232704,1.52,14,10,20,26,3636,0,A
cfd,1.11,0.32,4909.53,192,20,232704,1.52,14,10,65,34,10908,0,F
cfd,1.07,0.32,4859.71,192,20,232704,1.52,14,10,5,52,1024,0,A
cfd,1.07,0.32,4859.71,192,20,232704,1.52,14,10,20,26,3636,0,A
cfd,1.07,0.32,4859.71,192,20,232704,1.52,14,10,65,34,10908,0,F
cfd,1.07,0.31,4783.83,192,20,232704,1.52,14,10,5,52,1024,0,A
cfd,1.07,0.31,4783.83,192,20,232704,1.52,14,10,20,26,3636,0,A
cfd,1.07,0.31,4783.83,192,20,232704,1.52,14,10,65,34,10908,0,F
hotspot,2.95,0.77,46625.9,256,40,1893376,15.41,6,8,13,207,4152,0,A
hotspot,2.95,0.77,46625.9,256,40,1893376,15.41,6,8,13,36,4288.000512,16,A
hotspot,0.56,0.22,756.69,256,40,30976,0.25,6,8,2,2,68,0,A
hotspot,0.56,0.22,756.69,256,40,30976,0.25,6,8,2,7,84,8,A
hotspot,3.16,0.8,184644.69,256,40,7485696,60.92,6,8,49,640,16387.99974,0,A
hotspot,3.16,0.8,184644.69,256,40,7485696,60.92,6,8,48,0,16383.99974,0,A
hotspot,1.35,0.46,3030.7,256,40,123904,1.01,6,8,4,47,268,0,A
hotspot,1.35,0.46,3030.7,256,40,123904,1.01,6,8,2,0,428,12,A
hotspot,3.19,0.8,738638.7,256,40,29942784,243.67,6,8,192,1,65536.00538,0,A
hotspot,3.19,0.8,738638.7,256,40,29942784,243.67,6,8,193,1466,65616.00512,0,A
hotspot,2.37,0.66,11652.69,256,40,473344,3.85,6,8,6,86,1076,0,A
hotspot,2.37,0.66,11652.69,256,40,473344,3.85,6,8,2,51,1200,24,A
hotspot,0.19,0.17,219.9,256,40,9216,0.07,6,8,1,138,80,64,A
hotspot,0.19,0.17,219.9,256,40,9216,0.07,6,8,3,1207,116,12,A
hotspot,3.23,0.81,2947140.69,256,40,119421184,971.85,6,8,768,91,262144,0,A
hotspot,3.23,0.81,2947140.69,256,40,119421184,971.85,6,8,768,6730,262144,0,A
gaussian,0.18,0.08,6358.27,16,16,1016064,24.81,128,64,26,5,3972,3972.000256,C
gaussian,0.18,0.08,6358.27,16,16,1016064,24.81,128,64,2,89,4,4,E
gaussian,0.18,0.08,6358.27,16,16,1016064,24.81,128,64,12,5,3972,0,D
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,5,3972,3972.000256,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,89,4,4,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,5,3972,0,A
gaussian,0.18,0.08,6358.27,16,16,1016064,24.81,128,64,26,5,3972,3972.000256,C
gaussian,0.18,0.08,6358.27,16,16,1016064,24.81,128,64,2,89,4,4,E
gaussian,0.18,0.08,6358.27,16,16,1016064,24.81,128,64,12,5,3972,0,D
gaussian,0,0.08,5,512,17,1024,0.01,5,4,26,5,3972,3972.000256,A
gaussian,0,0.08,5,512,17,1024,0.01,5,4,2,89,4,4,B
gaussian,0,0.08,5,512,17,1024,0.01,5,4,12,5,3972,0,A
gaussian,0.18,0.08,6340.92,16,16,1016064,24.81,128,64,26,5,3972,3972.000256,C
gaussian,0.18,0.08,6340.92,16,16,1016064,24.81,128,64,2,89,4,4,E
gaussian,0.18,0.08,6340.92,16,16,1016064,24.81,128,64,12,5,3972,0,D
gaussian,0,0.08,5,512,17,1024,0.01,5,4,26,5,3972,3972.000256,A
gaussian,0,0.08,5,512,17,1024,0.01,5,4,2,89,4,4,B
gaussian,0,0.08,5,512,17,1024,0.01,5,4,12,5,3972,0,A
gaussian,0.18,0.08,6328.37,16,16,1016064,24.81,128,64,26,5,3972,3972.000256,C
gaussian,0.18,0.08,6328.37,16,16,1016064,24.81,128,64,2,89,4,4,E
gaussian,0.18,0.08,6328.37,16,16,1016064,24.81,128,64,12,5,3972,0,D
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,5,3972,3972.000256,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,89,4,4,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,5,3972,0,A
gaussian,0.18,0.08,6328.37,16,16,1016064,24.81,128,64,26,5,3972,3972.000256,C
gaussian,0.18,0.08,6328.37,16,16,1016064,24.81,128,64,2,89,4,4,E
gaussian,0.18,0.08,6328.37,16,16,1016064,24.81,128,64,12,5,3972,0,D
gaussian,0,0.08,5,512,17,1024,0.01,5,4,26,5,3972,3972.000256,A
gaussian,0,0.08,5,512,17,1024,0.01,5,4,2,89,4,4,B
gaussian,0,0.08,5,512,17,1024,0.01,5,4,12,5,3972,0,A
gaussian,0.18,0.08,6328.37,16,16,1016064,24.81,128,64,26,5,3972,3972.000256,C
gaussian,0.18,0.08,6328.37,16,16,1016064,24.81,128,64,2,89,4,4,E
gaussian,0.18,0.08,6328.37,16,16,1016064,24.81,128,64,12,5,3972,0,D
gaussian,0,0.08,5,512,17,1024,0.01,5,4,26,5,3972,3972.000256,A
gaussian,0,0.08,5,512,17,1024,0.01,5,4,2,89,4,4,B
gaussian,0,0.08,5,512,17,1024,0.01,5,4,12,5,3972,0,A
gaussian,0.18,0.08,6311.06,16,16,1016064,24.81,128,64,26,5,3972,3972.000256,C
gaussian,0.18,0.08,6311.06,16,16,1016064,24.81,128,64,2,89,4,4,E
gaussian,0.18,0.08,6311.06,16,16,1016064,24.81,128,64,12,5,3972,0,D
gaussian,0,0.08,5,512,17,1024,0.01,5,4,26,5,3972,3972.000256,A
gaussian,0,0.08,5,512,17,1024,0.01,5,4,2,89,4,4,B
gaussian,0,0.08,5,512,17,1024,0.01,5,4,12,5,3972,0,A
gaussian,0.18,0.08,6298.56,16,16,1016064,24.81,128,64,26,5,3972,3972.000256,C
gaussian,0.18,0.08,6298.56,16,16,1016064,24.81,128,64,2,89,4,4,E
gaussian,0.18,0.08,6298.56,16,16,1016064,24.81,128,64,12,5,3972,0,D
gaussian,0,0.08,5,512,17,1024,0.01,5,4,26,5,3972,3972.000256,A
gaussian,0,0.08,5,512,17,1024,0.01,5,4,2,89,4,4,B
gaussian,0,0.08,5,512,17,1024,0.01,5,4,12,5,3972,0,A
gaussian,0.18,0.08,6298.56,16,16,1016064,24.81,128,64,26,5,3972,3972.000256,C
gaussian,0.18,0.08,6298.56,16,16,1016064,24.81,128,64,2,89,4,4,E
gaussian,0.18,0.08,6298.56,16,16,1016064,24.81,128,64,12,5,3972,0,D
gaussian,0,0.08,5,512,17,1024,0.01,5,4,26,5,3972,3972.000256,A
gaussian,0,0.08,5,512,17,1024,0.01,5,4,2,89,4,4,B
gaussian,0,0.08,5,512,17,1024,0.01,5,4,12,5,3972,0,A
gaussian,0.18,0.08,6298.56,16,16,1016064,24.81,128,64,26,5,3972,3972.000256,C
gaussian,0.18,0.08,6298.56,16,16,1016064,24.81,128,64,2,89,4,4,E
gaussian,0.18,0.08,6298.56,16,16,1016064,24.81,128,64,12,5,3972,0,D
gaussian,0,0.08,5,512,17,1024,0.01,5,4,26,5,3972,3972.000256,A
gaussian,0,0.08,5,512,17,1024,0.01,5,4,2,89,4,4,B
gaussian,0,0.08,5,512,17,1024,0.01,5,4,12,5,3972,0,A
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,26,94,4100,4100.000512,C
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,2,88,64,64,F
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,12,9,4096,0,F
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,94,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,9,4096,0,A
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,26,94,4100,4100.000512,C
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,2,88,64,64,F
gaussian,0.18,0.08,6561.6,16,16,1048576,25.6,128,64,12,9,4096,0,F
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,94,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,9,4096,0,A
gaussian,0.18,0.08,6543.97,16,16,1048576,25.6,128,64,26,94,4100,4100.000512,C
gaussian,0.18,0.08,6543.97,16,16,1048576,25.6,128,64,2,88,64,64,F
gaussian,0.18,0.08,6543.97,16,16,1048576,25.6,128,64,12,9,4096,0,F
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,94,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,9,4096,0,A
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,26,94,4100,4100.000512,C
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,2,88,64,64,F
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,12,9,4096,0,F
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,94,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,9,4096,0,A
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,26,94,4100,4100.000512,C
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,2,88,64,64,F
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,12,9,4096,0,F
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,94,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,9,4096,0,A
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,26,94,4100,4100.000512,C
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,2,88,64,64,F
gaussian,0.18,0.08,6531.22,16,16,1048576,25.6,128,64,12,9,4096,0,F
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,94,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,9,4096,0,A
gaussian,0.18,0.08,6513.64,16,16,1048576,25.6,128,64,26,94,4100,4100.000512,C
gaussian,0.18,0.08,6513.64,16,16,1048576,25.6,128,64,2,88,64,64,F
gaussian,0.18,0.08,6513.64,16,16,1048576,25.6,128,64,12,9,4096,0,F
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,94,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,9,4096,0,A
gaussian,0.18,0.08,6500.94,16,16,1048576,25.6,128,64,26,94,4100,4100.000512,C
gaussian,0.18,0.08,6500.94,16,16,1048576,25.6,128,64,2,88,64,64,F
gaussian,0.18,0.08,6500.94,16,16,1048576,25.6,128,64,12,9,4096,0,F
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,94,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,9,4096,0,A
gaussian,0.18,0.08,6500.94,16,16,1048576,25.6,128,64,26,94,4100,4100.000512,C
gaussian,0.18,0.08,6500.94,16,16,1048576,25.6,128,64,2,88,64,64,F
gaussian,0.18,0.08,6500.94,16,16,1048576,25.6,128,64,12,9,4096,0,F
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,94,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,9,4096,0,A
gaussian,0.18,0.08,6500.94,16,16,1048576,25.6,128,64,26,94,4100,4100.000512,C
gaussian,0.18,0.08,6500.94,16,16,1048576,25.6,128,64,2,88,64,64,F
gaussian,0.18,0.08,6500.94,16,16,1048576,25.6,128,64,12,9,4096,0,F
gaussian,0,0.07,5,512,17,1024,0.01,5,4,26,94,4100,4100.000512,A
gaussian,0,0.07,5,512,17,1024,0.01,5,4,2,88,64,64,B
gaussian,0,0.07,5,512,17,1024,0.01,5,4,12,9,4096,0,A
gaussian,0.07,0.05,79.28,16,16,12544,0.31,128,64,2,10,64,52,A
gaussian,0.07,0.05,79.28,16,16,12544,0.31,128,64,0,0,0,0,C
gaussian,0.07,0.05,79.28,16,16,12544,0.31,128,64,1,5,64,12,F
gaussian,0,0.05,1,512,17,512,0,5,4,2,10,64,52,A
gaussian,0,0.05,1,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.05,1,512,17,512,0,5,4,1,5,64,12,A
gaussian,0.07,0.05,79.28,16,16,12544,0.31,128,64,2,10,64,52,A
gaussian,0.07,0.05,79.28,16,16,12544,0.31,128,64,0,0,0,0,C
gaussian,0.07,0.05,79.28,16,16,12544,0.31,128,64,1,5,64,12,F
gaussian,0,0.05,1,512,17,512,0,5,4,2,10,64,52,A
gaussian,0,0.05,1,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.05,1,512,17,512,0,5,4,1,5,64,12,A
gaussian,0.06,0.05,77.32,16,16,12544,0.31,128,64,2,10,64,52,A
gaussian,0.06,0.05,77.32,16,16,12544,0.31,128,64,0,0,0,0,C
gaussian,0.06,0.05,77.32,16,16,12544,0.31,128,64,1,5,64,12,F
gaussian,0,0.05,1,512,17,512,0,5,4,2,10,64,52,A
gaussian,0,0.05,1,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.05,1,512,17,512,0,5,4,1,5,64,12,A
gaussian,0.06,0.04,75.97,16,16,12544,0.31,128,64,2,10,64,52,A
gaussian,0.06,0.04,75.97,16,16,12544,0.31,128,64,0,0,0,0,C
gaussian,0.06,0.04,75.97,16,16,12544,0.31,128,64,1,5,64,12,F
gaussian,0,0.05,1,512,17,512,0,5,4,2,10,64,52,A
gaussian,0,0.05,1,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.05,1,512,17,512,0,5,4,1,5,64,12,A
gaussian,0.06,0.05,75.97,16,16,12544,0.31,128,64,2,10,64,52,A
gaussian,0.06,0.05,75.97,16,16,12544,0.31,128,64,0,0,0,0,C
gaussian,0.06,0.05,75.97,16,16,12544,0.31,128,64,1,5,64,12,F
gaussian,0,0.05,1,512,17,512,0,5,4,2,10,64,52,A
gaussian,0,0.05,1,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.05,1,512,17,512,0,5,4,1,5,64,12,A
gaussian,0.06,0.04,75.97,16,16,12544,0.31,128,64,2,10,64,52,A
gaussian,0.06,0.04,75.97,16,16,12544,0.31,128,64,0,0,0,0,C
gaussian,0.06,0.04,75.97,16,16,12544,0.31,128,64,1,5,64,12,F
gaussian,0,0.06,1,512,17,512,0,5,4,2,10,64,52,A
gaussian,0,0.06,1,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.06,1,512,17,512,0,5,4,1,5,64,12,A
gaussian,0.06,0.04,74.06,16,16,12544,0.31,128,64,2,10,64,52,A
gaussian,0.06,0.04,74.06,16,16,12544,0.31,128,64,0,0,0,0,C
gaussian,0.06,0.04,74.06,16,16,12544,0.31,128,64,1,5,64,12,F
gaussian,0,0.05,1,512,17,512,0,5,4,2,10,64,52,A
gaussian,0,0.05,1,512,17,512,0,5,4,0,0,0,0,A
gaussian,0,0.05,1,512,17,512,0,5,4,1,5,64,12,A
gaussian,0.06,0.05,72.76,16,16,12544,0.31,128,64,2,10,64,52,A
